year,icd_main_category,icd_detail_category,gender,death_age,death_count
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,28 days - under 1 years,7
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,30 - 39,2
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,40 - 49,2
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,50 - 59,2
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,65 - 69,3
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,80 - 84,1
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",M,Under 28 days,6
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,05 - 09,1
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,10 - 19,2
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,20 - 29,5
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,28 days - under 1 years,3
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,30 - 39,9
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,40 - 49,8
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,50 - 59,3
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,60 - 64,1
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,65 - 69,3
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,75 - 79,3
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,80 - 84,1
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,85 and Over,5
2018,"1-094-Symptoms, signs and abnormal clinical and 		     laboratory findings, not elsewhere classified(R00-R99)","1-094-Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified(R00-R99)",M,Under 28 days,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,05 - 09,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,20 - 29,24
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,30 - 39,24
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,40 - 49,25
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,50 - 59,15
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,60 - 64,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,65 - 69,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,70 - 74,3
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,75 - 79,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,80 - 84,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-096-Transport accidents(V01-V99),M,85 and Over,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,05 - 09,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,10 - 19,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,20 - 29,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,30 - 39,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,40 - 49,12
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,50 - 59,10
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,60 - 64,11
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,65 - 69,11
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,70 - 74,22
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,75 - 79,23
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,80 - 84,20
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-097-Falls(W00-W19),M,85 and Over,15
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,03,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,10 - 19,2
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,20 - 29,6
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,30 - 39,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,50 - 59,3
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,60 - 64,3
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,65 - 69,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-098-Accidental drowning and submersion(W65-W74),M,75 - 79,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),"1-099-Exposure to smoke, fire and flames(X00-X09)",M,20 - 29,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),"1-099-Exposure to smoke, fire and flames(X00-X09)",M,50 - 59,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-100-Accidental poisoning by and exposure to noxious substances(X40-X49),M,20 - 29,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-100-Accidental poisoning by and exposure to noxious substances(X40-X49),M,30 - 39,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-100-Accidental poisoning by and exposure to noxious substances(X40-X49),M,40 - 49,10
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-100-Accidental poisoning by and exposure to noxious substances(X40-X49),M,50 - 59,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-100-Accidental poisoning by and exposure to noxious substances(X40-X49),M,65 - 69,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,10 - 19,19
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,20 - 29,54
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,30 - 39,38
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,40 - 49,42
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,50 - 59,48
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,60 - 64,23
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,65 - 69,18
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,70 - 74,19
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,75 - 79,8
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,80 - 84,9
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-101-Intentional self-harm(X60-X84),M,85 and Over,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-102-Assault(X85-Y09),M,20 - 29,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-102-Assault(X85-Y09),M,30 - 39,1
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,10 - 19,2
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,20 - 29,9
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,30 - 39,12
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,40 - 49,16
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,50 - 59,19
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,60 - 64,4
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,65 - 69,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,70 - 74,6
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,75 - 79,5
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,80 - 84,2
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,85 and Over,2
2018,1-095-External causes of morbidity and mortality(V01-Y89),1-103-All other external causes,M,Under 28 days,1
2018,"1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)","1-093-Congenital malformations, deformations and chromosomal abnormalities(Q00-Q99)",U,Under 28 days,1
