ID,timestamp,Username,caption,no. of likes,no. of comments,comments,food,cuisine
42,12/06/2020,8days_eat,"gula melaka & pulut hitam kueh salat dolloped with creamy, pongy mounds of mao shan wang purée. click story link in our profile (the url starting with “linkinprofile” below our logo) for more durian desserts for father’s day. 📸 @flofongsg . .
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve 
https://bit.ly/3fmrcpd",327,1,"['Investing for the first time was a big risk I had to take, but am happy it all worked @official_michael_d_daniels and I was proved wrong and learnt nothing is impossible and you too can do better if you have the strong will too. Join the team of traders earning $13,000 with the help of  @official_michael_d_daniels']",pulut hitam,Desserts
43,12/06/2020,8days_eat,"love yong tau foo? try @iamfeliciachin's ampang-style ytf recipe, which is deep-fried and smothered in gravy speckled with minced pork. she says it’s savoury and delicious. click link in our profile (url starting with “linkinprofile” below our logo) for her recipe.
.
.
.
.
.
#stayhomerecipes #stayhomeforsg #8dayseat #quarantinekitchen #covidcooking #sgfood #sghomecooking #quarantinerecipes #recipe #simplerecipes #easyrecipes #yongtaufoo #ytd #ampangytf 
https://bit.ly/3hrha8v",206,2,"['This looks so simple yet amazing!', '👏🏻👍😋😍']",yong tau foo,Chinese
44,11/06/2020,8days_eat,"ah ge li nanxing and julie tan are teaming up to make a special father’s day feast for charity, and you can order it for home delivery. details via link in our profile (click on the url that starts with ‘linkinprofile’ below the 8 days logo).
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  bit.ly/3f8ptci",171,0,[],,
45,11/06/2020,8days_eat,"reader christine tried our rice cooker double chocolate cake recipe and declared the result “amazing”. she substituted the rice & corn flours with regular plain flour as she only had that on hand and reported that the texture was great. she also baked it in a larger 9-inch pot which resulted in a flatter cake. we suggest you scale up the recipe ingredients if using anything larger than an 8-inch pot. google the article “how to make any baking recipe fit any cake pan size” on food52 for size conversion tips. get @flofongsg’s recipe by clicking the link in our profile. 📸 @cqworkspr .
.
.
.

#recipe  #8dayseat  #easyrecipes #ricecookercake #ricecooker #ricecookerrecipe #baking #quarantinebaking  #lockdowncooking #cake #chocolatecake #chocolate #sgbakes #glutenfree #food52 #glutenfreebaking 
https://bit.ly/2umqxwa",357,6,"['Yummy!', 'Delicious ❤️', 'Your wrong decision may lead you to be the highest debtors and your right decision may also make you the richest man. I will advice you to contact @official__debbie_geary  for assistance', 'A BIG THANK YOU to 8days_eat for sharing my rice cooker chocolate cake here.😍 Thanks to your awesome recipe @flofongsg Looking forward to trying more of your amazing recipes and yes, I shall scale up tomorrow💕', 'Wow look sooo niceeee and yummy 😋', 'I tried the cake recipe. Cake is moist when serve warm. 😁']",,
46,11/06/2020,8days_eat,"@imperialtreasuresg has announced the shock closure of its well-loved imperial treasure nan bei restaurant at ngee ann city, and one of the reasons is the circuit breaker. read more via link in our profile (click on the url that starts with ‘linkinprofile’ below the 8 days logo).
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  bit.ly/2mqg32q",154,2,['Many more will close if they don’t open up soon. 🤷\u200d♂️😭😭😭'],,
47,10/06/2020,8days_eat,"have you tried @flofongsg’s luscious rice cooker chocolate cake recipe yet? a reader also successfully made it using regular plain flour instead of rice & corn flour. get the recipe by clicking the link in our profile (the url starting with “linkinprofile” beneath our logo).
.
.
.
.
#stayhomerecipes #quarantinekitchen #covidcooking #sgfood #quarantinerecipes #recipe  #8dayseat  #easyrecipes #ricecookercake #ricecooker #ricecookerrecipe #baking #quarantinebaking  #lockdowncooking #cake #chocolatecake #chocolate #sgbakes #glutenfree #food52 #glutenfreebaking 
https://bit.ly/2umqxwa",387,14,"['Looks amazing! If we use a normal oven will it turn out the same?', '@astva next project for you?', 'What if my cooker does not hv cake mode 🤔', '@becauseitsdone', '@lalluviayyo87', '@tannyteoh @chersoh No reason to say you can’t ’bake’. You both definitely have rice cooker at home. Hahahahaha', '@raeisrandom @oliobakes @happymanna_baker @huithing79 try!', '@leowlinnah', '👍🏻']",,
48,10/06/2020,8days_eat,"before covid-19, this fashion stylist dressed celebs like yanxi palace actress wu jinyan. now that the jobs have dried up, he sells fab tiramisu & strawberry chiffon cake from home. but he's no accidental circuit baker — he used to own a hip cafe in a hair salon and made cakes there too. click story link in our profile to read more (the url starting with “linkinprofile” below our logo) .
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #strawberrychiffoncake #cake #tiramisu 
https://bit.ly/3dswm5y",255,1,['OK'],,
49,10/06/2020,8days_eat,"this $4 bowl of fish soup from a hawker stall with no name is one of the best we’ve tried in singapore. read more via link in our profile (click on the url that starts with ‘linkinprofile’ below the 8 days logo). 📷: @yipjieying_
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg #sghawkers bit.ly/3he4sik",480,5,"['Fish soupp looooks sooo good🤤👌', 'This is my regular lunch to go place as I work near by. But be prepare to Q. May I suggest you to try Lu Jia Fish Soup as well at 1 Yishun Street 23.', 'missing this a lot lot lot 😁😻', 'gosh...look so fresh! ordered the famous Arxxxx fish soup from Shenton. @$9 + $8 delivery = fish not fresh plus overcooked which could be due to long distance delivery.🥴', '@brandysoda']",,
50,09/06/2020,8days_eat,"@breadtalksg is delisted from the singapore exchange, but what’s next for the homegrown bakery chain? for starters, it’s opening a new orchard road outlet soon and rolling out new products (like this brown sugar prune cake and assorted buns, which we review). read more via link in our profile (click on the url that starts with ‘linkinprofile’ below the 8 days logo). 📷: @yipjieying_
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg #breadtalk bit.ly/30rblqy",229,2,"['Prunes are so underused in desserts! 😍', 'Thank you for featuring us and for your support!😊']",,
51,09/06/2020,8days_eat,"sinfully rich double chocolate cake baked in a rice cooker. perfect for those who don’t have an oven or are new to baking. this dense, moist cake is dotted with bits of gooey chopped dark choc and prepped from start to end in a rice cooker, so there’s minimal washing up. and it's made with gluten-free rice flour, which is easier to get than plain flour these pandemic days. @flofongsg’s tried & tested recipe is fun & easy enough to attempt on a week night. get her recipe by clicking the link in our profile (the url starting with “linkinprofile” beneath our logo).
.
.
. .
.

#stayhomerecipes #stayhomeforsg #8dayseat #quarantinekitchen #covidcooking #sgfood #sghomecooking  #quarantinerecipes #recipe  #simplerecipes #easyrecipes #ricecookercake #ricecooker #ricecookerrecipe #baking #quarantinebaking  #lockdowncooking #cake #chocolatecake #chocolate #bakersofinstagram #sgbakes #bakersofsgp #cakerecipe 
https://bit.ly/2umqxwa",625,8,"['Worth every calories 😍', '@mavis_poon', '@_moshimosh your next project?', '♥️', 'Looks sinfully delicious!', '❤️😍']",,
52,08/06/2020,8days_eat,"diy healthyish grain bowl that @yipjieying_ made for a quick lunch, with pumpkin, brown rice and some shortcuts: tender, mildly spicy pre-grilled microwaveable peri-peri chicken fillets and shelled edamame. they’re from @cpfoodssg’s kitchen joy line of ready-cooked ingredients at redmart. there’s tasty korean-style grilled teriyaki chicken skewers too, and cleaned + cut lotus roots for cooking soup with. pity the frozen cooked rapeseed flowers were persistently soggy.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg",193,2,"['😋👍🏻', 'Yummy']",,
53,07/06/2020,8days_eat,"swelteringly hot weather today that calls for ice cream — we try @haagendazssg’s new summer flavours: mango & cream, cantaloupe melon, and our personal fave, the raspberry stick bar with frozen raspberry bits in vanilla ice cream, encased within a berry-tinged crackly white choc coat. the mango & cream pint with little mango cubes, and the cantaloupe version studded with fresh melon are also refreshing and worth the splurge ($14.45 for the pints, $5.90 for the stick bar). 📷: @yipjieying_
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg #haagendazssg #hdandme",519,11,"['That looks amazing!! 😍', 'Woah😍', 'Wow', 'Tengah buat apa tuuu @ssyapqah', '@shabana_sidiki 🙌']",,
54,07/06/2020,8days_eat,"delicious bagels from @bakerandcooksg, now available at cold storage supermarket. good for a prepackaged bagel, declares @flofongsg - toasts up to be nicely crusty & not too dense (she doesn’t fancy stodgy bagels though that’s the  authentic nyc style). her fave is the fragrant onion sesame seed one.",362,12,"['@pinkypinky1403', 'Really good... just bought the 7 grains & plain flav to try❤️😍', 'Thanks for the shoutout! 😊', 'Oooh... Looks nice xia', '😍😍', 'This looks amazing 😍', '♥️']",,
55,06/06/2020,8days_eat,"taxi driver mok eng lan has been driving for 20 years, but recently paused her career to start selling cauliflower ‘rice’ bak changs from home. the adorable keto dumplings even look like they have real glutinous rice. read more via link in our profile (click on the url that starts with ‘linkinprofile’ below the 8 days logo).
.
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  #dumplings #bakzhang bit.ly/3h2hx7h",769,4,"['@christygoh67 @adelinecheang @cheryllovestotravelandeat', '@weeteck']",bak chang,Chinese
56,05/06/2020,8days_eat,"what started as a side biz to tide over the past few challenging months during the covid-19 slump has turned out to be a thriving one for fazrina bte zainol, her  grab driver hubby & kids, who sell ice batu-style mod “#icecreamhipster” sticks in fancy flavours like magnum milo from their home kitchen. they’ve sold 5000 sticks in 4 months. read our review via link in our profile (click on the url that starts with ‘linkinprofile’ below the 8 days logo).
.
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  bit.ly/2mye65s",211,0,[],milo,Drinks and beverages
57,04/06/2020,8days_eat,"when was the last time you had a $10 nett meal in a five-star hotel like the grand hyatt? well, that's exactly what the hotel is offering, in the form of $10 takeaway meals including butter chicken + biryani, laksa & burgers. click story link in our profile for the list of dishes (the url starting with “linkinprofile” below our logo). 📸 grand hyatt singapore .
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #takeaway #homedelivery #laksa #burgers #biryani #grandhyattsingapore 
https://bit.ly/3dx0uyt",264,2,"['@thesmackadamia', 'just had them last week - every thing we ordered was delicious!']",biryani,Cross-cultural
