timestamp,Username,caption,no. of likes,no. of comments,comments,food1
12/6/2020,8days_eat,"Gula melaka & pulut hitam kueh salat dolloped with creamy, pongy mounds of Mao Shan Wang purée. Click story link in our profile (the URL starting with “linkinprofile” below our logo) for more durian desserts for Father’s Day. 📸 @flofongsg . .
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve 
https://bit.ly/3fmRCpd",327,1,"['Investing for the first time was a big risk I had to take, but am happy it all worked @official_michael_d_daniels and I was proved wrong and learnt nothing is impossible and you too can do better if you have the strong will too. Join the team of traders earning $13,000 with the help of  @official_michael_d_daniels']",
12/6/2020,8days_eat,"Love yong tau foo? Try @iamfeliciachin's Ampang-style YTF recipe, which is deep-fried and smothered in gravy speckled with minced pork. She says it’s savoury and delicious. Click link in our profile (URL starting with “linkinprofile” below our logo) for her recipe.
.
.
.
.
.
#stayhomerecipes #stayhomeforsg #8dayseat #quarantinekitchen #covidcooking #sgfood #sghomecooking #quarantinerecipes #recipe #simplerecipes #easyrecipes #yongtaufoo #ytd #ampangytf 
https://bit.ly/3hrHA8v",206,2,"['This looks so simple yet amazing!', '👏🏻👍😋😍']",
11/6/2020,8days_eat,"Ah Ge Li Nanxing and Julie Tan are teaming up to make a special Father’s Day feast for charity, and you can order it for home delivery. Details via link in our profile (click on the URL that starts with ‘linkinprofile’ below the 8 Days logo).
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  bit.ly/3f8ptCi",171,0,[],
11/6/2020,8days_eat,"Reader Christine tried our rice cooker double chocolate cake recipe and declared the result “amazing”. She substituted the rice & corn flours with regular plain flour as she only had that on hand and reported that the texture was great. She also baked it in a larger 9-inch pot which resulted in a flatter cake. We suggest you scale up the recipe ingredients if using anything larger than an 8-inch pot. Google the article “How to Make Any Baking Recipe Fit Any Cake Pan Size” on Food52 for size conversion tips. Get @flofongsg’s recipe by clicking the link in our profile. 📸 @cqworkspr .
.
.
.

#recipe  #8dayseat  #easyrecipes #ricecookercake #ricecooker #ricecookerrecipe #baking #quarantinebaking  #lockdowncooking #cake #chocolatecake #chocolate #sgbakes #glutenfree #food52 #glutenfreebaking 
https://bit.ly/2UmQxWA",357,6,"['Yummy!', 'Delicious ❤️', 'Your wrong decision may lead you to be the highest debtors and your right decision may also make you the richest man. I will advice you to contact @official__debbie_geary  for assistance', 'A BIG THANK YOU to 8days_eat for sharing my rice cooker chocolate cake here.😍 Thanks to your awesome recipe @flofongsg Looking forward to trying more of your amazing recipes and yes, I shall scale up tomorrow💕', 'Wow look sooo niceeee and yummy 😋', 'I tried the cake recipe. Cake is moist when serve warm. 😁']",
11/6/2020,8days_eat,"@imperialtreasuresg has announced the shock closure of its well-loved Imperial Treasure Nan Bei restaurant at Ngee Ann City, and one of the reasons is the circuit breaker. Read more via link in our profile (click on the URL that starts with ‘linkinprofile’ below the 8 Days logo).
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  bit.ly/2MQg32q",154,2,['Many more will close if they don’t open up soon. 🤷\u200d♂️😭😭😭'],
10/6/2020,8days_eat,"Have you tried @flofongsg’s luscious rice cooker chocolate cake recipe yet? A reader also successfully made it using regular plain flour instead of rice & corn flour. Get the recipe by clicking the link in our profile (the URL starting with “linkinprofile” beneath our logo).
.
.
.
.
#stayhomerecipes #quarantinekitchen #covidcooking #sgfood #quarantinerecipes #recipe  #8dayseat  #easyrecipes #ricecookercake #ricecooker #ricecookerrecipe #baking #quarantinebaking  #lockdowncooking #cake #chocolatecake #chocolate #sgbakes #glutenfree #food52 #glutenfreebaking 
https://bit.ly/2UmQxWA",387,14,"['Looks amazing! If we use a normal oven will it turn out the same?', '@astva next project for you?', 'What if my cooker does not hv cake mode 🤔', '@becauseitsdone', '@lalluviayyo87', '@tannyteoh @chersoh No reason to say you can’t ’bake’. You both definitely have rice cooker at home. Hahahahaha', '@raeisrandom @oliobakes @happymanna_baker @huithing79 try!', '@leowlinnah', '👍🏻']",
10/6/2020,8days_eat,"Before Covid-19, this fashion stylist dressed celebs like Yanxi Palace actress Wu Jinyan. Now that the jobs have dried up, he sells fab tiramisu & strawberry chiffon cake from home. But he's no accidental circuit baker — he used to own a hip cafe in a hair salon and made cakes there too. Click story link in our profile to read more (the URL starting with “linkinprofile” below our logo) .
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #strawberrychiffoncake #cake #tiramisu 
https://bit.ly/3dSWm5Y",255,1,['OK'],
10/6/2020,8days_eat,"This $4 bowl of fish soup from a hawker stall with no name is one of the best we’ve tried in Singapore. Read more via link in our profile (click on the URL that starts with ‘linkinprofile’ below the 8 Days logo). 📷: @yipjieying_
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg #sghawkers bit.ly/3he4sIk",480,5,"['Fish soupp looooks sooo good🤤👌', 'This is my regular lunch to go place as I work near by. But be prepare to Q. May I suggest you to try Lu Jia Fish Soup as well at 1 Yishun Street 23.', 'missing this a lot lot lot 😁😻', 'gosh...look so fresh! ordered the famous Arxxxx fish soup from Shenton. @$9 + $8 delivery = fish not fresh plus overcooked which could be due to long distance delivery.🥴', '@brandysoda']",
9/6/2020,8days_eat,"@breadtalksg is delisted from the Singapore Exchange, but what’s next for the homegrown bakery chain? For starters, it’s opening a new Orchard Road outlet soon and rolling out new products (like this Brown Sugar Prune Cake and assorted buns, which we review). Read more via link in our profile (click on the URL that starts with ‘linkinprofile’ below the 8 Days logo). 📷: @yipjieying_
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg #breadtalk bit.ly/30rblQy",229,2,"['Prunes are so underused in desserts! 😍', 'Thank you for featuring us and for your support!😊']",
9/6/2020,8days_eat,"Sinfully rich double chocolate cake baked in a rice cooker. Perfect for those who don’t have an oven or are new to baking. This dense, moist cake is dotted with bits of gooey chopped dark choc and prepped from start to end in a rice cooker, so there’s minimal washing up. And it's made with gluten-free rice flour, which is easier to get than plain flour these pandemic days. @flofongsg’s tried & tested recipe is fun & easy enough to attempt on a week night. Get her recipe by clicking the link in our profile (the URL starting with “linkinprofile” beneath our logo).
.
.
. .
.

#stayhomerecipes #stayhomeforsg #8dayseat #quarantinekitchen #covidcooking #sgfood #sghomecooking  #quarantinerecipes #recipe  #simplerecipes #easyrecipes #ricecookercake #ricecooker #ricecookerrecipe #baking #quarantinebaking  #lockdowncooking #cake #chocolatecake #chocolate #bakersofinstagram #sgbakes #bakersofsgp #cakerecipe 
https://bit.ly/2UmQxWA",625,8,"['Worth every calories 😍', '@mavis_poon', '@_moshimosh your next project?', '♥️', 'Looks sinfully delicious!', '❤️😍']",
8/6/2020,8days_eat,"DIY healthyish grain bowl that @yipjieying_ made for a quick lunch, with pumpkin, brown rice and some shortcuts: tender, mildly spicy pre-grilled microwaveable peri-peri chicken fillets and shelled edamame. They’re from @cpfoodssg’s Kitchen Joy line of ready-cooked ingredients at Redmart. There’s tasty Korean-style grilled teriyaki chicken skewers too, and cleaned + cut lotus roots for cooking soup with. Pity the frozen cooked rapeseed flowers were persistently soggy.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg",193,2,"['😋👍🏻', 'Yummy']",
7/6/2020,8days_eat,"Swelteringly hot weather today that calls for ice cream — we try @haagendazssg’s new summer flavours: Mango & Cream, Cantaloupe Melon, and our personal fave, the Raspberry Stick Bar with frozen raspberry bits in vanilla ice cream, encased within a berry-tinged crackly white choc coat. The Mango & Cream pint with little mango cubes, and the Cantaloupe version studded with fresh melon are also refreshing and worth the splurge ($14.45 for the pints, $5.90 for the stick bar). 📷: @yipjieying_
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg #haagendazssg #hdandme",519,11,"['That looks amazing!! 😍', 'Woah😍', 'Wow', 'Tengah buat apa tuuu @ssyapqah', '@shabana_sidiki 🙌']",
7/6/2020,8days_eat,"Delicious bagels from @bakerandcooksg, now available at Cold Storage supermarket. Good for a prepackaged bagel, declares @flofongsg - toasts up to be nicely crusty & not too dense (she doesn’t fancy stodgy bagels though that’s the  authentic NYC style). Her fave is the fragrant Onion Sesame Seed one.",362,12,"['@pinkypinky1403', 'Really good... just bought the 7 grains & plain flav to try❤️😍', 'Thanks for the shoutout! 😊', 'Oooh... Looks nice xia', '😍😍', 'This looks amazing 😍', '♥️']",
6/6/2020,8days_eat,"Taxi driver Mok Eng Lan has been driving for 20 years, but recently paused her career to start selling cauliflower ‘rice’ bak changs from home. The adorable keto dumplings even look like they have real glutinous rice. Read more via link in our profile (click on the URL that starts with ‘linkinprofile’ below the 8 Days logo).
.
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  #dumplings #bakzhang bit.ly/3h2hx7h",769,4,"['@christygoh67 @adelinecheang @cheryllovestotravelandeat', '@weeteck']",
5/6/2020,8days_eat,"What started as a side biz to tide over the past few challenging months during the Covid-19 slump has turned out to be a thriving one for Fazrina Bte Zainol, her  Grab driver hubby & kids, who sell ice batu-style mod “#icecreamhipster” sticks in fancy flavours like Magnum Milo from their home kitchen. They’ve sold 5000 sticks in 4 months. Read our review via link in our profile (click on the URL that starts with ‘linkinprofile’ below the 8 Days logo).
.
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg  bit.ly/2MyE65S",211,0,[],
4/6/2020,8days_eat,"When was the last time you had a $10 nett meal in a five-star hotel like the Grand Hyatt? Well, that's exactly what the hotel is offering, in the form of $10 takeaway meals including butter chicken + biryani, laksa & burgers. Click story link in our profile for the list of dishes (the URL starting with “linkinprofile” below our logo). 📸 Grand Hyatt Singapore .
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #takeaway #homedelivery #laksa #burgers #biryani #grandhyattsingapore 
https://bit.ly/3dx0Uyt",264,2,"['@thesmackadamia', 'just had them last week - every thing we ordered was delicious!']",
4/6/2020,8days_eat,"Super cute animal buns that @yipjieying_ bought from @asanoyasg sometime back. The seals and turtles are still available at the bakery’s three Singapore outlets.
.
.
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #circuitbreaker #sgunited #savefnbsg",340,5,"['So sweet...😍😍😍', 'These look ADORABLE!! I have to try them 😋😁', '@pqchew  miss this!!!!', 'I’m not sure I can bear to eat them!']",
4/6/2020,8days_eat,"Shake Shack is opening a third outlet, this time along Orchard Road. Read more via link in our profile (click on the URL that starts with ‘linkinprofile’).
.
.
.
.
.
.
.
#8dayseat #sgfoodies #instafood #yum #sgfood #foodporn #whati8today #onthetable #igsg #food #yummyinmytum #foodgasm #igfood #sgfood #covid19 #flattenthecurve #stayhome #shakeshack #orchardroad bit.ly/3eL2HAj",350,7,"[""If only they're Halal certified..."", 'https://m.facebook.com/story.php?story_fbid=10157550298444891&id=576849890', 'Wow', '@waynepereira', '4th outlet in the WEST pleaseeee ❤️❤️', '@jonngxw shake shack literally at ur doorstep either at work or at home 🤣🤣']",
